Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]"
Nigeria,"NGA","ARI treatment (% of children under 5 taken to a health provider)","SH.STA.ARIC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","","","","45.4","","","39.7","","34.5","","","","23.7","40.1","","","","","",""
Nigeria,"NGA","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.216462398316788","0.208702934574183","0.162606886213349","0.157007499855749","0.159314523771151","0.171961952906473","0.167446357168793","0.195582536278139","0.190283150041163","0.21445261178377","0.179650197281219","0.264101780383326","0.257890153255843","0.251986920795502","0.245333424760923","0.241231012946704","0.237130221949643","0.231508584102503","0.226039060749658","0.220411123071816","0.215183018935667","0.209776219275715","0.204243102546528","0.19925448075051","0.194108153732268","0.233171429196994","0.226611102681808","0.236509170406573","0.238207418885674","0.231481803464558","0.22979914071197","","","",""
Nigeria,"NGA","Armed forces personnel, total","MS.MIL.TOTL.P1","","","","","","","","","","","","","","","","","","","","","","","","","","94000","","","","107000","94000","94000","76000","76000","80000","89100","89100","107000","107000","124000","106500","160500","160500","160500","160000","161000","162000","162000","162000","162000","162000","162000","162000","162000","162000","200000","200000","215000","223000","223000","223000","","","",""
Nigeria,"NGA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","3000000","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","2000000","3000000","",""
Nigeria,"NGA","Arms imports (SIPRI trend indicator values)","MS.MIL.MPRT.KD","","1000000","8000000","9000000","2000000","56000000","159000000","47000000","50000000","39000000","14000000","12000000","113000000","7000000","24000000","424000000","104000000","90000000","142000000","108000000","474000000","331000000","642000000","41000000","359000000","569000000","211000000","115000000","62000000","15000000","18000000","4000000","59000000","41000000","95000000","2000000","15000000","1000000","","","36000000","9000000","6000000","66000000","11000000","","16000000","62000000","33000000","65000000","223000000","63000000","28000000","30000000","232000000","188000000","61000000","41000000","49000000","18000000","85000000","283000000","54000000","93000000","67000000"
Nigeria,"NGA","Asylum-seekers by country or territory of asylum","SM.POP.ASYS.EA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","25","1120","1077","407","667","697","1216","1143","1809","1526","1038","812","848","385","464","8650","940","1032","2787","1658","1623","34170","30744"
Nigeria,"NGA","Asylum-seekers by country or territory of origin","SM.POP.ASYS.EO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3457","4133","7651","14647","13254","14015","8361","9725","10449","9637","11912","10519","14159","21332","30075","51353","66862","91924","84624","112382","73233","83105","83402","68852","87289"
Nigeria,"NGA","Automated teller machines (ATMs) (per 100,000 adults)","FB.ATM.TOTL.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.673182729618548","1.76018490384453","4.42538894756703","8.54381758125369","11.3376080704818","11.1024139600268","11.7944850334064","11.3364256084137","13.1252634185315","15.9681794817361","16.0120397734149","16.5307191271385","16.1227985667128","16.7237485683631","17.00299670062","15.9811647572445","15.9921207221934","14.1181478889207","13.5651557059266",""
Nigeria,"NGA","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","1150","",""
Nigeria,"NGA","Average time to clear exports through customs (days)","IC.CUS.DURS.EX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.283624172","","","","","","","6.576403618","","","","","","","","","",""
Nigeria,"NGA","Average time to clear imports through customs (days)","IC.CUS.DURS.IM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.83280945","","","","","","","8.997722626","","","","","","","","","",""
Nigeria,"NGA","Average transaction cost of sending remittances from a specific country (%)","SI.RMT.COST.OB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.06926","","12.28135","9.56004","16.0960933333333","","","",""
Nigeria,"NGA","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.19452222222222","8.07187166666667","7.39022888888889","7.96507","7.0342","4.78","3.47074077777778","4.63537033333333",""
Nigeria,"NGA","Average working hours of children, study and work, ages 7-14 (hours per week)","SL.TLF.0714.SW.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9","7.029537","","","","","","","","","","","","",""
Nigeria,"NGA","Average working hours of children, study and work, female, ages 7-14 (hours per week)","SL.TLF.0714.SW.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4","6.805263","","","","","","","","","","","","",""
Nigeria,"NGA","Average working hours of children, study and work, male, ages 7-14 (hours per week)","SL.TLF.0714.SW.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4","7.250541","","","","","","","","","","","","",""
Nigeria,"NGA","Average working hours of children, working only, ages 7-14 (hours per week)","SL.TLF.0714.WK.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4","10.03187","","","","","","","","","","","","",""
Nigeria,"NGA","Average working hours of children, working only, female, ages 7-14 (hours per week)","SL.TLF.0714.WK.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5","9.965685","","","","","","","","","","","","",""
Nigeria,"NGA","Average working hours of children, working only, male, ages 7-14 (hours per week)","SL.TLF.0714.WK.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3","10.12274","","","","","","","","","","","","",""
Nigeria,"NGA","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6634827574929","17.9548517587486","4.0796810358084","1.49040679096376","10.6178209397358","10.8206414155405","10.3922915102556","10.4290365555203","12.3756754704187","11.3716903589116","7.18474373156024","8.78249580958092","7.95143250776331","6.93213559652871","6.75948006811289","5.68715827728218","",""
Nigeria,"NGA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9390099738402","22.7545126926609","20.6649932807391","17.3059310130896","20.1896014977901","14.0682226517088","22.2729406834947","12.924310613184","5.83362118482947","7.8064919067348","18.0858733078129","17.2098613229931","32.4881430352932","35.983772509683","33.7535425675709","26.8445072251941","40.3768272732483","52.7227057585822","55.1684025507462","69.0527352665342","64.5406819698937","63.2424684322258","54.8797722520829",""
Nigeria,"NGA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.50262123548539","7.19359013817042","37.2532872694237","20.1430996066243","5.77162860434222","3.70522490674831","3.39339117622511","2.96313378497792","4.86088556171331","12.8150641172054","14.8096296761859","11.6745261102871","6.03472340059305","6.02451546227795","4.93379152270911","4.01492747084238","",""
Nigeria,"NGA","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151","","","","","405","","325","811","1629","3819","4637","2491","1879","1173","1326","2001","1999","1535","2084","1486"
Nigeria,"NGA","Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits)","per_si_allsi.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98383883813122","","","1.74253684538878","","","","","",""
Nigeria,"NGA","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.561054394963937","","","2.16706615159234","","","4.82058620459125","","","","","",""
Nigeria,"NGA","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65436998584373","","","19.2320575094039","","","","","",""
Nigeria,"NGA","Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits)","per_lm_alllm.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.73","21.72","21.72","21.72","21.72","21.72","21.72","21.72","21.72","","21.1","21.1","","21.1","19.47","19.47","19.47","","19.47","19.47","20.08","20.08","","","","20.25","20.25","0","",""
Nigeria,"NGA","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.32","11.27","11.27","11.27","11.27","11.27","11.27","11.27","11.27","","10.54","10.54","","10.54","8.46","8.46","8.46","","8.46","8.46","8.17","8.17","","","","8.14","8.14","0","",""
Nigeria,"NGA","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.19","57.89","57.89","57.89","57.89","57.89","57.89","57.89","57.89","","56.86","56.86","","56.86","55.91","55.91","55.91","","55.91","55.91","53.9","53.9","","","","54.61","54.61","0","",""
Nigeria,"NGA","Bird species, threatened","EN.BIR.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","","","23","",""
Nigeria,"NGA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","46.462","46.554","46.743","46.759","46.87","46.898","47.001","47.064","47.161","47.261","47.384","47.765","47.953","48.194","48.658","49.009","49.001","49.115","49.252","48.797","48.288","47.858","47.529","47.529","46.541","45.899","45.292","44.848","44.715","44.79","44.513","44.321","44.211","44.109","43.991","44.079","43.85","43.509","43.218","43.447","43.892","43.934","43.822","43.71","43.474","43.37","43.172","42.897","42.803","42.497","42.139","41.793","41.116","40.441","39.892","38.951","37.771","36.693","35.69","34.685","33.732","33.546","33.192","32.954",""
Nigeria,"NGA","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","","","","","","41.6","","","","35.2","","","","","34.4","","","47.3","","35.2","","","","43","43.3","","","","50.7","",""
Nigeria,"NGA","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0479726552759","29.1153597558538","30.2888636722794","27.1031621215201","30.2649802563155","26.1260555032249","30.6557380252558","29.5118504319718","23.5159598686816","21.51230760241","18.3234696757112","25.1374526132887","29.3053355561171","35.1673138139344","33.7409112665528","",""
Nigeria,"NGA","Bound rate, simple mean, all products (%)","TM.TAX.MRCH.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.98","114.78","114.78","114.78","114.78","114.78","114.78","114.78","114.78","","115.14","115.14","","115.14","118.11","118.11","118.11","","118.11","118.11","120.91","120.91","","","","121.32","121.32","","",""
Nigeria,"NGA","Bound rate, simple mean, manufactured products (%)","TM.TAX.MANF.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.04","68.41","68.41","68.41","68.41","68.41","68.41","68.41","68.41","","65.78","65.78","","65.78","62.32","62.32","62.32","","62.32","62.32","60.44","60.44","","","","60.74","60.74","","",""
Nigeria,"NGA","Bound rate, simple mean, primary products (%)","TM.TAX.TCOM.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.72","145.8","145.8","145.8","145.8","145.8","145.8","145.8","145.8","","145.84","145.84","","145.84","145.86","145.86","145.86","","145.86","145.86","146.82","146.82","","","","146.82","146.82","","",""
Nigeria,"NGA","B-READY: Business Entry Pillar 1: Quality of Regulations for Business Entry","IC.BRE.BE.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Entry Pillar 2: Digital Public Services and Transparency of Information for Business Entry","IC.BRE.BE.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry","IC.BRE.BE.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Entry: Overall Score","IC.BRE.BE.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Insolvency Pillar 1: Quality of Regulations for Judicial Insolvency Proceedings","IC.BRE.BI.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings","IC.BRE.BI.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings","IC.BRE.BI.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Insolvency: Overall Score","IC.BRE.BI.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Location Pillar 1: Quality of Regulations for Business Location","IC.BRE.BL.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Location Pillar 2: Quality of Public Services and Transparency of Information for Business Location","IC.BRE.BL.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location","IC.BRE.BL.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Business Location: Overall Score","IC.BRE.BL.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Dispute Resolution Pillar 1: Quality of Regulations for Dispute Resolution","IC.BRE.DR.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Dispute Resolution Pillar 2: Public Services for Dispute Resolution","IC.BRE.DR.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Dispute Resolution Pillar 3:  Ease of Resolving a Commercial Dispute","IC.BRE.DR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Dispute Resolution: Overall Score","IC.BRE.DR.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Financial Services Pillar 1: Quality of Regulations for Financial Services","IC.BRE.FS.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Financial Services Pillar 2: Accessibility of Information in Credit Infrastructure","IC.BRE.FS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Financial Services Pillar 3: Operational Efficiency of Receiving Financial Services","IC.BRE.FS.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Financial Services: Overall Score","IC.BRE.FS.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: International Trade Pillar 1: Quality of Regulations for International Trade","IC.BRE.IT.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: International Trade Pillar 2: Quality of Public Services for the Facilitation of International Trade","IC.BRE.IT.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: International Trade Pillar 3: Efficiency of Importing Goods, Exporting Goods, and Engaging in Digital Trade","IC.BRE.IT.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: International Trade: Overall Score","IC.BRE.IT.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Labor Pillar 1: Quality of Labor Regulations","IC.BRE.LB.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Labor Pillar 2: Adequacy of Public Services for Labor","IC.BRE.LB.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice","IC.BRE.LB.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Labor: Overall Score","IC.BRE.LB.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Market Competition Pillar 1: Quality of Regulations that Promote Market Competition","IC.BRE.MC.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Market Competition Pillar 2: Public Services that Promote Market Competition","IC.BRE.MC.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Market Competition Pillar 3:  Implementation of Key Services Promoting Market Competition","IC.BRE.MC.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Market Competition: Overall Score","IC.BRE.MC.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Pillar 1: Regulatory Framework","IC.BRE.P1.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Pillar 2: Public Services","IC.BRE.P2.PS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Pillar 3: Operational Efficiency","IC.BRE.P3.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Taxation Pillar 1: Quality of Regulations on Taxation","IC.BRE.TX.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Taxation Pillar 2: Public Services Provided by the Tax Administration","IC.BRE.TX.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice","IC.BRE.TX.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Taxation: Overall Score","IC.BRE.TX.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Utility Services Pillar 1: Quality of Regulations on Utility Services","IC.BRE.US.P1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Utility Services Pillar 2: Quality of Governance and Transparency of Utility Services","IC.BRE.US.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision","IC.BRE.US.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","B-READY: Utility Services: Overall Score","IC.BRE.US.OS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nigeria,"NGA","Bribery incidence (% of firms experiencing at least one bribe payment request)","IC.FRM.BRIB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.98492813","","","","","","","28.85352325","","","","","","","","","",""
Nigeria,"NGA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","9.20838361939322","9.40167372356296","9.49036321770195","9.80294163051567","10.8612861230102","11.1651295250351","11.4297022736268","12.2154657482645","14.0538358008075","13.9824428125264","10.9278580594766","10.0420224762419","10.9128476533118","11.1830291553756","13.2228116710875","17.5856598708238","19.9490412912336","22.8533571534911","20.8609547055724","22.9511558538404","28.6252237345828","10.9388019789646","11.1998415889468","11.9900335901841","12.8080567581196","12.326532098608","11.9144073554554","11.8094550583756","12.1685472042652","10.4543243694788","11.6353717588205","13.3998805797521","14.2473842678947","15.7877165842118","15.0919364078861","10.2819127169307","9.06332881813765","9.72526941888366","10.9390346911727","12.7633944053325","14.6696313737072","15.9009677066124","13.5269974309959","13.0265864686541","11.7587859589613","11.3005138135141","11.728970990403","19.2910852561516","23.8118714049568","25.1441564158627","21.3558473864794","22.4790459818829","24.9282309403592","25.4480451128873","22.6896110241531","22.366826541931","27.3787883574183","24.7814178638797","25.3624627316228","16.9929333936617","18.2108129282771","18.2669508561448","19.0302179610964","",""
Nigeria,"NGA","Broad money (current LCU)","FM.LBL.BMNY.CN","276000000","300000000","332800000","361700000","430800000","468500000","519800000","454000000","522100000","662600000","979300000","1041900000","1204200000","1370100000","2592200000","4035100000","5707700000","7675300000","7521000000","9848800000","14389900000","15238900000","16693500000","19034200000","21242700000","23153000000","23605200000","28895400000","38405800000","43370900000","57553630000","79067300000","129085474625.71","198479203185.89","266944886466.51","318763466353.89","370333525470.18","429731330539.88","525637727180.08","699734504725.31","1036079546576.85","1309364180812.14","1555800900000","1766010900000","2131169424825.48","2612891130000","3562695900000","6689365869679.82","9513845555158.3","10928017136279.7","11662911791941.1","14192086085339","18035937096111","20615452342431.6","20451731207347","21288239046977.8","28083906609170.8","28473663240182.4","32739618793410.7","34850876017000","38904920077173.2","44443974745466.1","52187272987000","",""
Nigeria,"NGA","Broad money growth (annual %)","FM.LBL.BMNY.ZG","","8.69565217391304","10.9333333333333","8.68389423076923","19.1042300248825","8.75116063138347","10.9498399146211","-12.6587148903424","15","26.9105535338058","47.7965590099608","6.39232104564486","15.5773106824071","13.7767812655705","89.197868768703","55.6631432759818","41.4512651483235","34.4727298211188","-2.01034487251313","30.9506714532642","46.1081553082609","5.89997150779366","9.54530838840074","14.0216251834546","11.6027991720167","8.99273632824453","1.95309463136527","22.4111636419094","32.9131972563107","12.9279952507173","32.7010276475701","37.3802138978897","63.2602537657287","53.7579683240044","34.4951421517432","19.4117147450513","16.1781585908082","16.0390029485685","22.3177575904719","33.1210582009053","48.0675226932787","26.3768004240801","18.8210982703839","13.5113689675845","20.6770255396204","22.6036325203928","36.3507212028386","87.7613486371323","42.2234295522794","14.8643529361758","6.72486734324051","21.6856162381809","27.0844679750277","14.3020860661396","-0.794167076060823","4.09015662855131","31.9221686077306","1.38782910951686","14.9821100195079","6.4486310513005","11.6325456444644","14.2374143355273","17.4226051694979","",""
